id,subject_title,subject_body,course_id
1397,リーダーに求められるコミュニケーションのあり方,"第1章 信頼関係の構築とコミュニケーションの基本
第2章 メンバーの動機づけに関わる姿勢と振る舞い
第3章 対立の解消と合意形成
第4章 リーダーの実践的コミュニケーション(実践的交渉術)

",109
1398,日本の就労環境の変化,"第1章 オリエンテーション
第2章 終身雇用と年功序列の崩壊
第3章 成果主義と有期雇用の広がり
第4章 フリーエージェント社会の到来

",110
1399,キャリアデザインとエンプロイアビリティ,"第1章 キャリアデザインの考え方
第2章 キャリアステージとは何か
第3章 キャリアのサイクル
第4章 エンプロイアビリティの高め方

",110
1400,キャリアを築ける会社選択のポイント,"第1章 会社と社員の関係
第2章 就職と就社の違い
第3章 会社の何を見るべきか
第4章 キャリアを築ける会社

",110
1401,自己分析から始める職業選択の基本,"第1章 自己分析の基本
第2章 専門性とは何か
第3章 職業選択の重要性
第4章 他己分析の効果

",110
1402,キャリアを築くための基本概念,"第1章 社会人と学生の違い
第2章 グローバルマインドを育てる
第3章 報告・連絡・相談の基本
第4章 効果的な人脈構築の考え方

",110
1403,中途採用の現状と備え方,"第1章 転職社会と中途採用の現状
第2章 売れるキャリアの特徴
第3章 スキル開発と資格取得
第4章 求人情報収集と情報発信

",110
1404,グローバル社会とキャリアの未来,"第1章 ダイバーシティとは何か
第2章 異文化理解とは何か
第3章 ワークライフバランスとは何か
第4章 グローバル社会におけるキャリアのあり方

",110
1405,キャリアデザインの総括,"第1章 キャリアデザイン総論
第2章 エンプロイアビリティ総論
第3章 ワークライフバランス総論
第4章 グローバル人材総論

",110
1406,ロジカルライティングとは,"第1章 オリエンテーション
第2章 ロジカルライティングとは
第3章 レポートって何だろう
第4章 レポートの構成と形式

",111
1407,アイディアと情報収集,"第1章 レポートにおける論題の重要性
第2章 マインド・マップでアイディアを広げよう
第3章 マインド・マップからの論題設定
第4章 情報の検索と収集

",111
1408,ロジカルライティングの実践,"第1章 レポート本文の構成
第2章 段落と見出し
第3章 論理的な文章のために
第4章 ロジカルライティングの表現

",111
1409,論拠の示し方,"第1章 論拠の重要性
第2章 引用の提示
第3章 注の付け方
第4章 図表を用いた説明の仕方

",111
1410,レポート完成のためのポイント,"第1章 研究倫理の徹底
第2章 参考文献リストの作成法
第3章 レポートの体裁
第4章 レポートの書き方のまとめ

",111
1411,ビジネス文書の書き方,"第1章 ビジネス文書の種類とポイント
第2章 ビジネス文書の基本構造とレイアウト
第3章 ビジネス文書にふさわしい文章とは
第4章 敬語をマスターしよう

",111
1412,メールの書き方,"第1章 メールの基礎知識
第2章 メールの書き方①
第3章 メールの書き方②
第4章 メール送信前の注意点

",111
1413,自己ＰＲ文の書き方,"第1章 自己PR文を書いてみよう
第2章 自己分析をしてみよう
第3章 「会ってみたい人」になるために
第4章 総括

",111
1414,Webサイトのコンセプトメイキング,"第1章 サイト制作のフロー
第2章 コンセプトメイキング
第3章 目的とコンバージョン
第4章 IA（Information Architecture）

",112
1415,Webサイトのレイアウト,"第1章 ワイヤーフレームの評価
第2章 レイアウトと視線誘導
第3章 レイアウトパターン①
第4章 レイアウトパターン②

",112
1416,Webサイトのカラーコーディネート,"第1章 色の表し方
第2章 色の3属性 －色相－
第3章 色の3属性 －彩度・明度－
第4章 カラーコーディネート手法

",112
1417,Webサイトのタイポグラフィ,"第1章 視認性と可読性
第2章 フォントの基礎知識
第3章 視認性を高める工夫
第4章 可読性を高める工夫

",112
1418,ナビゲーションの種類と働き,"第1章 ナビゲーションの種類①
第2章 ナビゲーションの種類②
第3章 インタラクティブ効果①
第4章 インタラクティブ効果②

",112
1419,アクセシビリティとユーザビリティ,"第1章 アクセシビリティとは
第2章 アクセシブルなページ
第3章 ユーザビリティとは
第4章 ユーザビリティの高いUI

",112
1420,ユーザの表示環境に関する知識,"第1章 Webの表示のしくみ
第2章 PCとスマートフォンの違い
第3章 スマートフォンのUI
第4章 総まとめ

",112
1421,なぜ資産運用が必要なのか,"第1章 経済成長と資産運用の関係
第2章 資産運用のルール
第3章 定年後設計と資産運用
第4章 オリエンテーション

",113
1422,資産運用の考え方,"第1章 金融商品のリスクとリターンの関係
第2章 ポートフォリオの組み方
第3章 時間の分散投資法（ドル・コスト平均法）
第4章 身近な銀行の主な預貯金

",113
1423,主な金融商品のポイント,"第1章 株式投資判断の主要な指標
第2章 配当金と株主優待
第3章 債券投資のリスクを認識する
第4章 投資信託のチェックポイント

",113
1424,不動産投資による資産運用,"第1章 現物不動産投資のポイント
第2章 サブリース契約のポイントと注意点
第3章 不動産投資信託 （REIT）の仕組み
第4章 J-REITの活用法

",113
1425,他の金融商品と証券口座,"第1章 金投資の活用ポイント
第2章 外貨建て金融商品の活用ポイント
第3章 財形貯蓄制度を上手に使いこなそう
第4章 証券口座を開設しよう

",113
1426,フィンテックと資産運用,"第1章 フィンテックとは何か
第2章 フィンテックで金融機関が変わる！？
第3章 フィンテックで資産運用が変わる！？
第4章 手軽に投資管理ができるようになる

",113
1427,暗号資産（仮想通貨）とは,"第1章 暗号資産（仮想通貨）とはナニモノか！？
第2章 ・ブロックチェーンの基礎知識
第3章 ・暗号資産で資産運用するポイント
第4章 ・暗号資産の取引所の選び方と利用

",113
1428,上手に資産運用を行うために,"第1章 少額投資非課税制度（NISA）とは
第2章 金融商品・資産運用に関する関連法規
第3章 資産運用の心得とは
第4章 全体の総まとめ

",113
1429,AI（人工知能）とは何か,"第1章 人工知能とは
第2章 人工知能と哲学
第3章 人工知能の立場
第4章 人工知能の例

",114
1430,人工知能の歴史,"第1章 人工知能の発端
第2章 1回目のブームとその終わり
第3章 2回目のブームとその終わり
第4章 3回目のブーム

",114
1431,人工知能の研究テーマ,"第1章 さまざまなテーマ
第2章 画像認識
第3章 自然言語処理
第4章 問題解決

",114
1432,機械学習とディープラーニング,"第1章 機械学習
第2章 強化学習
第3章 ディープラーニングの背景
第4章 ディープラーニング

",114
1433,ゲーム,"第1章 人工知能の題材としてのゲーム
第2章 ゲームのプログラムとチェス
第3章 将棋
第4章 囲碁とその先のゲーム

",114
1434,人工知能における身体性：ロボカップを例にして,"第1章 人工知能と身体性
第2章 グランドチャレンジとしてのロボカップ
第3章 ロボカップの発端
第4章 ロボカップの展開

",114
1435,人工知能と社会,"第1章 人工知能と人間の仕事
第2章 人工知能と倫理
第3章 シンギュラリティ
第4章 人工知能の許容性

",114
1436,まとめ：人間とは何か,"第1章 AI（人工知能）の復習１
第2章 AI（人工知能）の復習２
第3章 人間とは何か
第4章 人間と人工知能の共生

",114
1437,脳の生物学,"第1章 オリエンテーション
第2章 脳の構造とそれぞれの機能
第3章 神経細胞の構造と機能
第4章 シナプスの構造と機能

",115
1438,五感の仕組み,"第1章 視覚の仕組みⅠ（網膜での処理）
第2章 視覚の仕組みⅡ（脳内での処理）
第3章 聴覚と触覚の仕組み
第4章 味覚と嗅覚の仕組み

",115
1439,情動と記憶・学習の仕組み,"第1章 快感が生まれる仕組み
第2章 不快感が生まれる仕組み
第3章 記憶・学習の仕組み
第4章 認知症

",115
1440,体内の恒常性を維持する仕組み,"第1章 恒常性と視床下部
第2章 食欲が起こる仕組みⅠ（恒常性の食欲）
第3章 食欲が起こる仕組みⅡ（快楽性の食欲）
第4章 性欲が起こる仕組み

",115
1441,ストレスの脳科学,"第1章 ストレスとは何か
第2章 ストレスホルモン
第3章 ストレスと前頭前野
第4章 うつ病と心的外傷後ストレス障害（PTSD）

",115
1442,意思決定の仕組み,"第1章 脳の活動を見る技術
第2章 前頭前野
第3章 報酬と罰
第4章 脳の癖

",115
1443,人工知能と脳Ⅰ（ディープラーニング）,"第1章 人工知能と脳の関係
第2章 人工知能と脳のニューラルネットワーク
第3章 人工知能と脳の学習Ⅰ（強化学習）
第4章 人工知能と脳の学習Ⅱ（ディープラーニング）

",115
1444,人工知能と脳Ⅱ（シンギュラリティ）,"第1章 人工知能と脳の画像処理
第2章 人工知能と脳の言語処理
第3章 汎用人工知能と脳
第4章 シンギュラリティと脳科学の進歩

",115
1445,スケートの物理学 [力と運動],"第1章 イントロダクション
第2章 慣性と摩擦のせめぎ合い
第3章 質量と加速度
第4章 力による運動の変化

",116
1446,ボールの物理学 [重力による落下],"第1章 力学で用いる単位
第2章 「重い」とはなにか
第3章 フリーフォール(自由落下)
第4章 放物運動の軌跡

",116
1447,引越しの物理学 [仕事とエネルギー],"第1章 作用と反作用
第2章 仕事とエネルギー
第3章 エネルギー保存の法則
第4章 機械効率が引越しのカギ

",116
1448,魔法ビンの物理学 [熱と温度],"第1章 熱の正体
第2章 水の相変化
第3章 熱の移動 (伝導・対流・放射)
第4章 保温の仕組み

",116
1449,楽器の物理学 [音と波動],"第1章 波の五大要素
第2章 波の干渉
第3章 波の反射・回折・屈折
第4章 音階のメカニズム

",116
1450,電池と磁石の物理学 [電磁気],"第1章 静電気と静磁場
第2章 電気回路
第3章 定電流と静磁場
第4章 電磁誘導

",116
1451,虹の物理学 [光学],"第1章 太陽光のスペクトル
第2章 光と色の三原色
第3章 虹が出来るしくみ
第4章 光ディスクの虹模様

",116
1452,物理学の鳥瞰図,"第1章 大自然のスケール
第2章 単位と物理量の換算
第3章 次元解析とは
第4章 物理学入門・総括

",116
1453,運動と健康,"第1章 運動を開始する際の基本原則
第2章 運動のタイプと効果
第3章 エクササイズの事例
第4章 ウォーミングアップとクーリングダウン

",117
1454,栄養と健康,"第1章 ヒトはなぜ食べるのか
第2章 摂取エネルギーの消費
第3章 日本人の食事バランスの基準
第4章 日常生活と食事

",117
1455,休養と健康,"第1章 日本人の睡眠時間
第2章 睡眠のサイクル
第3章 睡眠障害への対応策
第4章 入浴と健康

",117
1456,メンタルヘルス,"第1章 メンタルヘルス
第2章 ストレッサーとストレス
第3章 ストレスへの対処法
第4章 リラクセーションの方法

",117
1457,怪我や病気の応急処置,"第1章 熱中症の応急処置
第2章 怪我の応急処置
第3章 心臓震盪・心室細動と突然死
第4章 AED使用の意義と方法

",117
1458,飲酒・喫煙と健康,"第1章 アルコール摂取による生理作用
第2章 飲酒のコントロール
第3章 タバコの3大害悪
第4章 喫煙による疾患と喫煙環境

",117
1459,VDT作業と健康,"第1章 VDT作業の健康への影響
第2章 VDT作業における健康管理
第3章 授業のまとめ(1)
第4章 授業のまとめ(2)

",117
1460,人工衛星とは？,"第1章 本講義の概要
第2章 人工衛星とは？
第3章 人工衛星の飛翔の原理
第4章 人工衛星の打ち上げ・軌道投入

",118
1461,打ち上げから廃棄まで,"第1章 打ち上げ準備
第2章 打ち上げ
第3章 運用
第4章 廃棄

",118
1462,人工衛星の軌道,"第1章 軌道の6要素
第2章 Two Line Elements
第3章 軌道投入と軌道維持
第4章 軌道の種類と打ち上げやすさ

",118
1463,目的による設計・運用の違い,"第1章 人工衛星の目的と軌道
第2章 人工衛星の目的と大きさ
第3章 人工衛星の運用（通信とセキュリティ）
第4章 人工衛星で取得したデータの利用

",118
1464,人工衛星の中身,"第1章 全体システム
第2章 バスシステム（その1：通信，電源，熱制御）
第3章 バスシステム（その2：姿勢決定・制御，構造，C&DH）
第4章 開発手順とコスト

",118
1465,人工衛星にできること,"第1章 人工衛星の運用上の注意点
第2章 人工衛星の設計上の注意点
第3章 使い方の例と実現が困難なことの例
第4章 人工衛星を利用する利点

",118
1466,人工衛星を取り巻く状況,"第1章 日本における宇宙開発・利用の枠組み
第2章 昨今の人工衛星利用のトレンド
第3章 人工衛星に関する規制
第4章 宇宙ビジネスの現状と課題

",118
1467,これからの人工衛星利用,"第1章 ミッションの例
第2章 人工衛星開発のポイント
第3章 人工衛星利用のポイント
第4章 本講義のまとめ

",118
1468,災害とは何か？,"第1章 オリエンテーション
第2章 災害とは
第3章 災害格差
第4章 大規模災害の特徴

",119
1469,災害はなぜ激化するのか？,"第1章 災害に弱い国土
第2章 都市型災害
第3章 都市化による水害の激化
第4章 首都圏における地震災害

",119
1470,気候変動で何が変わる？,"第1章 近年の水害の特徴
第2章 変化する気候
第3章 気候変動による影響
第4章 気候変動への対策

",119
1471,防災のあり方は？,"第1章 災害から身を守るために
第2章 防災の基本的な考え方
第3章 国際的な防災への取り組み
第4章 防災とＩＣＴ

",119
1472,災害被害を減らすハード対策とは？:備える１,"第1章 治水の歴史
第2章 治水施設の役割と効果
第3章 地震に強い建物
第4章 重要インフラの防護

",119
1473,ソフト対策とは？：備える２,"第1章 コミュニティ防災
第2章 地域社会の災害対応
第3章 グリーンインフラ
第4章 教育分野における防災

",119
1474,災害が起きたらどう対応する？,"第1章 避難所運営、緊急物資
第2章 専門家チーム、NPO、ボランティアの支援
第3章 民間セクターの役割
第4章 災害復旧

",119
1475,なぜ復興への道のりは険しいのか？,"第1章 東日本大震災からのまちや住宅の復興
第2章 環境問題への対応
第3章 生計・経済の復興
第4章 まとめ

",119
1476,医療・ヘルスケア分野の概要,"第1章 オリエンテーション
第2章 医療・ヘルスケア分野の概要（前編）
第3章 医療・ヘルスケア分野の概要（後編）
第4章 第2回以降のダイジェスト

",120
1477,医療情報システム,"第1章 カルテの概要
第2章 紙カルテから電子カルテへ
第3章 診療報酬・レセプト
第4章 医用画像: X線,CT,MRI,超音波等

",120
1478,医療データベース,"第1章 医療データの解析と管理
第2章 医療データベースの概略（前編）
第3章 医療データベースの概略（後編）
第4章 医用画像データベースの概略とセキュリティ

",120
1479,AIによって変化する医療,"第1章 AIの現状と概略
第2章 医療分野へのAI活用例(診断までの過程に関連したもの)
第3章 医療分野へのAI活用例(画像診断への活用)
第4章 医療分野へのAI活用例(治療分野を中心とした活用)

",120
1480,医用画像の応用,"第1章 3次元立体画像
第2章 シミュレーション
第3章 3Dプリンティング
第4章 VR・AR・MR

",120
1481,遠隔医療,"第1章 遠隔医療の基本的事項
第2章 医師間（DtoD）の遠隔医療
第3章 遠隔診療の概論
第4章 遠隔医療の実施例

",120
1482,IoT時代の人間モニタリング,"第1章 ウエアラブルセンサの概略(生体センサを含む)
第2章 ウエアラブルセンサの各論(スマートテキスタイル)
第3章 ウエアラブルセンサの各論(足圧に関連したウエラブルデバイス)
第4章 モニタリングとしての顔認証

",120
1483,IT技術が関わる医療・ヘルスケア機器開発、健康ビジネス,"第1章 ヘルスケアビジネスについて
第2章 医療・ヘルスケア分野で活躍するロボット
第3章 医療・ヘルスケア機器開発について
第4章 医療・ヘルスケアとITのまとめ

",120
1484,建築との対話と文化遺産の保全－日本の体験より－,"第1章 本講義について
第2章 日本の古代建築－法隆寺との対話1－
第3章 日本の古代建築－法隆寺との対話2－
第4章 法隆寺論争と日本の文化財保護の歩み

",121
1485,サンボー・プレイ・クック遺跡群,"第1章 サンボー・プレイ・クック遺跡保存事業
第2章 遺跡写真アルバム
第3章 調査研究活動
第4章 保全活動

",121
1486,アンコール遺跡を中心とした文化遺産の保存修復,"第1章 アンコール遺跡の歴史地理学的背景と三つの歴史的類型
第2章 アンコールの正統（歴史的包括と総合化）としてのアンコールワット
第3章 異端と創造：バイヨン
第4章 バイヨンの空間的構造とアンコールの世界

",121
1487,アンコール・トムバイヨン北経蔵の保存修復工事,"第1章 バイヨンの危機と修復前調査
第2章 解体再構築修復工事1
第3章 解体再構築修復工事2
第4章 人材養成

",121
1488,アンコール・ワット外周壁内北経蔵保存修復工事,"第1章 アンコール･ワットの保存修復史と現在の各国隊の取り組み
第2章 アンコール･ワット外周壁内北経蔵における既往の修復とJSAの方針
第3章 石材劣化・部材修復・修復記録
第4章 新材加入・新材加工・再構築

",121
1489,アンコール・トム王宮前広場、プラサート･スープラN1塔の保存修復工事,"第1章 プラサート･スープラとそのテラスの性格と保存修復のねらい
第2章 プラサート･スープラN1塔の修復工事：解体と基壇及び池の発掘調査
第3章 プラサート･スープラN1塔の修復工事：砂岩、ラテライトの部材修復および仮組み
第4章 プラサート・スープラN1塔の修復工事：再構築

",121
1490,ヴィエトナム・フエの建造物群、その総合調査と保存再生の課題,"第1章 ヴィエトナムおよびフエの建造物群の概要
第2章 遺跡が抱える問題と調査研究活動
第3章 フエ王宮中央殿舎：勤政殿の再建計画
第4章 フエ王宮都市の歴史的環境の保全と文化遺産の活用

",121
1491,まとめ,"第1章 まとめ

",121
1492,西洋音楽とは何か,"第1章 教会と音楽の関係
第2章 「楽譜」の登場
第3章 「ハーモニー」の発見
第4章 「様式」の必要性

",122
1493,中世の音楽,"第1章 聖歌とゴシックまでの西洋音楽
第2章 ルネサンスの音楽
第3章 バロックの音楽
第4章 バロックの音楽、音楽の父・バッハ

",122
1494,古典派の音楽,"第1章 古典派の音楽とは
第2章 古典派の三大巨匠
第3章 音楽の変革者、ベートーヴェン
第4章 ソナタ、シンフォニーの誕生

",122
1495,ロマン派の音楽,"第1章 予測のつかないロマン派の音楽
第2章 ベルリオーズと“交響詩”の誕生
第3章 ショパン、リストと１９世紀音楽の隆盛
第4章 ブラームスとワーグナー

",122
1496,マージナルの音楽、印象派の音楽,"第1章 チャイコフスキーとロシア5人組
第2章 フランスの音楽
第3章 印象派の音楽、ドビュッシー
第4章 印象派から２０世紀音楽へ

",122
1497,オペラ、その豊穣なる世界,"第1章 オペラ史概観
第2章 近世のオペラ
第3章 ヴェルディ、プッチーニ
第4章 ２０世紀のオペラとワーグナー

",122
1498,２０世紀の音楽,"第1章 先へ進む者、後ろを振り返る者
第2章 誰でも弾ける名曲「４分３３秒」
第3章 日本の西洋音楽
第4章 西洋音楽のこれから

",122
1499,今までの講義を振り返って,"第1章 今までの講義を振り返って

",122
1500,講談の成り立ちと、基本の語り方,"第1章 講談とは何ぞや
第2章 張り扇の作り方
第3章 修羅場の基本一
第4章 修羅場の基本二

",123
1501,講談の基本の語り方、声の出し方,"第1章 基本の復習
第2章 修羅場「赤穂義士」より“討ち入り”　　　
第3章 世話物の語り　　
第4章 怪談の語り

",123
1502,基本を踏まえて修羅場の変化,"第1章 基本の復習
第2章 修羅場・変化をつけて
第3章 修羅場・声をつないで
第4章 修羅場・立ち廻り

",123
1503,修羅場・世話物・怪談の語り分け方。,"第1章 基本の復習
第2章 世話物・歌舞伎のセリフ
第3章 怪談・幽霊のセリフ
第4章 修羅場を堂々と

",123
1504,講談の決まり文句の色々,"第1章 基本の復習
第2章 戦いの決まり文句一
第3章 戦いの決まり文句二
第4章 世話物・悪女のタンカ

",123
1505,自分で赤を入れて語ってみましょう,"第1章 基本の復習
第2章 怪談のキレバ
第3章 修羅場の応用一
第4章 修羅場の応用二

",123
1506,講談の語り方、応用編から実践編まで,"第1章 基本の復習
第2章 謡い調子の応用
第3章 怪談の応用
第4章 実践編

",123
1507,総括,"第1章 総括

",123
1508,良いデザイン・悪いデザイン,"第1章 オリエンテーション
第2章 日常生活でよく見る悪いデザイン
第3章 ユーザが悪い？デザインが悪い？
第4章 人間中心デザインの考え方

",124
1509,ユーザビリティと心理学,"第1章 ユーザビリティの定義
第2章 ユーザビリティの構成要素
第3章 モノを使うときの心理学
第4章 モノの使い方の学習

",124
1510,モノがヒトに与える情報,"第1章 制約が使いやすさに及ぼす影響
第2章 アフォーダンス
第3章 対応付けのデザイン
第4章 フィードバック

",124
1511,システムのデザイン,"第1章 記憶の特性
第2章 視覚の特性
第3章 周辺視野
第4章 注意の特性

",124
1512,ユーザにあわせたデザイン,"第1章 人間中心デザインのプロセス
第2章 高齢者の知覚特性と認知特性
第3章 高齢者の認知特性を考慮したデザイン
第4章 ユニバーサルデザイン

",124
1513,ユーザビリティ評価の方法,"第1章 専門家による評価
第2章 モニター調査
第3章 ユーザビリティテストの実際（１）
第4章 ユーザビリティテストの実際（２）

",124
1514,「心のユーザビリティ」,"第1章 ユーザビリティのプラスアルファを考える
第2章 人間らしいモノのメリット
第3章 どんなものが人間らしい？
第4章 感情を表出する機能

",124
1515,総括,"第1章 総括
第2章 ヒトの心理を理解することの重要性
第3章 ユーザビリティと心理学
第4章 みんながデザイナー

",124
1516,日本語の正しい発音,"第1章 オリエンテーション
第2章 発声について
第3章 発声練習（１）（あえいうえおあお）
第4章 発声練習（２）（鼻濁音，拗音）

",125
1517,気持ちよく挨拶しましょう,"第1章 Lesson 1, 2
第2章 Lesson 3, 4
第3章 Lesson 5, 6, 7, 8
第4章 Lesson 9, 10

",125
1518,相手と自分をよく見ましょう,"第1章 Lesson 11, 12
第2章 Lesson 13, 14, 15
第3章 Lesson 16, 17, 18
第4章 Lesson 19, 20

",125
1519,明るくわかりやすく伝えましょう,"第1章 Lesson 21, 22
第2章 Lesson 23, 24, 25
第3章 Lesson 26, 27, 28
第4章 Lesson 29, 30

",125
1520,相手に楽しく話をしてもらいましょう,"第1章 Lesson 31, 32
第2章 Lesson 33, 34, 35
第3章 Lesson 36, 37, 38
第4章 Lesson 39, 40

",125
1521,美しく豊かな言葉を使いましょう,"第1章 Lesson 41, 42
第2章 Lesson 43, 44, 45
第3章 Lesson 46, 47, 48
第4章 Lesson 49, 50

",125
1522,会話上手になりましょう,"第1章 傾聴してみましょう
第2章 想像してみましょう
第3章 尊重してみましょう　
第4章 言葉は時代を反映します

",125
1523,まとめ,"第1章 まとめ

",125
1524,なぜ宗教を学ぶのか,"第1章 オリエンテーション
第2章 宗教を知れば世界が見える
第3章 多くの日本人は「無宗教」なのか
第4章 なぜヒトは「神」を信じるのか

",126
1525,日本の仏教～多くの日本人は「無宗教」なのか,"第1章 先祖供養と霊魂信仰
第2章 参拝の作法と祈り
第3章 宗派：奈良仏教系・平安仏教系・浄土系・禅宗系・日蓮系
第4章 日本仏教の思想　～形あるものへのこだわりを捨てる～

",126
1526,日本の神道～多くの日本人は「無宗教」なのか,"第1章 自然と共生する信仰と八百万の神々
第2章 現世のご利益の追求と礼拝の作法
第3章 神が降りる聖域としての神社
第4章 代表的な神話と日本人の宗教観

",126
1527,世界の中の仏教,"第1章 インドにおけるブッダの生涯と初期仏教の教義
第2章 インドからアジアへの伝道
第3章 チベット仏教とダライラマ
第4章 東南アジアの仏教の独自性

",126
1528,イスラーム教,"第1章 ムハンマドの生涯と啓典クルアーン
第2章 イスラーム教の世界観と原理主義
第3章 イスラーム教徒の義務と聖地
第4章 日々の祈りとモスクでの集団礼拝

",126
1529,キリスト教とユダヤ教,"第1章 ユダヤ人のためだけのユダヤ教
第2章 イエス・キリストの生涯と聖書
第3章 キリスト教の発生～迫害を経て隆盛にいたるまで
第4章 キリスト教の世界観・死生観・祈り・行事

",126
1530,世界の宗教,"第1章 インドの生活に深く根ざすヒンドゥー教
第2章 ジャイナ教とガンジー
第3章 古代から続く中国の道教・儒教
第4章 日本独自の山岳信仰である修験道

",126
1531,いにしえの神々、総括,"第1章 エジプトとギリシャの神々
第2章 メキシコのマヤ・アステカ文明、ペルーのインカ帝国
第3章 巨石文化と民の暮らしの中に生き続ける神々
第4章 総括

",126
1532,古代の建築(1),"第1章 古代エジプトのピラミッド
第2章 古代エジプトの神殿
第3章 古代エジプトの住居
第4章 古代エジプトの墓

",127
1533,古代の建築(2),"第1章 古代ギリシャの神殿
第2章 古代ギリシャのまちづくり
第3章 古代ローマの建築
第4章 古代ローマのまちづくり

",127
1534,中世の建築(1),"第1章 ロマネスクの教会
第2章 ゴシックの教会
第3章 アーチとは
第4章 ヴォールトとドームとは

",127
1535,中世の建築(2),"第1章 バシリカ型と集中型
第2章 光と影
第3章 石造と木造
第4章 モザイクの楽しみ方

",127
1536,近世の建築,"第1章 ルネサンスの建築
第2章 バロックの建築
第3章 ロココの建築
第4章 新古典主義の建築

",127
1537,近代の建築,"第1章 ライトの建築
第2章 コルビュジェの建築
第3章 ミースの建築
第4章 カーンの建築

",127
1538,現代の建築,"第1章 アメリカの現代建築
第2章 ヨーロッパの現代建築
第3章 日本の現代建築
第4章 授業のまとめ

",127
1539,「日本文化」の源流へ,"第1章 オリエンテーション
第2章  「日本文化」の予備知識
第3章 風土と自然観
第4章 慣習の形成

",128
1540,生活に溶け込む「日本の心」,"第1章 日本の住まい
第2章 日本庭園
第3章 生活と美しさ
第4章 様々な行事

",128
1541,芸道と美意識,"第1章 もののあわれ
第2章 幽玄
第3章 わび・さび・いき
第4章 芸道から芸術へ

",128
1542,道徳観の形成,"第1章 古代～中世の価値観
第2章 禅と武士道
第3章 儒教と民衆道徳
第4章 西洋化と「日本」

",128
1543,世界から見た「日本」,"第1章 東の果ての国
第2章 ジャポニスム
第3章 戦後の日本文化論
第4章 日本映画への関心

",128
1544,世界に向けた「日本」,"第1章 開国と共に世界へ
第2章 日本文化論と日本哲学
第3章 東西の狭間を生きた芸術家
第4章 戦後の「日本」

",128
1545,現代の「JAPAN」,"第1章 ポップカルチャー
第2章 現代アート
第3章 クールジャパン
第4章 ものづくり

",128
1546,日本の心と異文化理解,"第1章 「日本の心」のまとめ
第2章 「日本の心」を語る視点
第3章 グローバルとグローカル
第4章 文化と超文化性・総括

",128
1547,イエスの誕生と受難,"第1章 イエスの誕生(1)
第2章 クリスマス・ソングより
第3章 イエスの誕生(2)
第4章 イエスの受難

",129
1548,キリストと赦しの心,"第1章 赦す、悔い改めるということ
第2章 The Passion
第3章 インマヌエル
第4章 クリスマス・キャロルより

",129
1549,天地創造、神への賛歌,"第1章 天地創造(1)
第2章 神への賛歌
第3章 天地創造(2)
第4章 天地創造(3)

",129
1550,安息日と神への祈り,"第1章 ミサについて(1)
第2章 ミサについて(2)
第3章 安息日について
第4章 安息日と神への祈り

",129
1551,神の所在とヨセフについて,"第1章 神はどこにでもいる(1)
第2章 神はどこにでもいる(2)
第3章 神からの試練
第4章 ヨセフについて

",129
1552,ヨセフの試練と赦し,"第1章 ヨセフの試練
第2章 ヨセフの試練、善と悪
第3章 ヨセフの支配
第4章 ヨセフの赦し

",129
1553,ソロモン、ルツ、ペトロ、サマリア人,"第1章 列王記にみるソロモン王
第2章 箴言、ルツ記
第3章 ルツ記
第4章 良きサマリア人

",129
1554,まとめ,"第1章 まとめ

",129
1555,写真と映像,"第1章 オリエンテーション・自己紹介
第2章 写真の発明
第3章 映画の始まり
第4章 ビジュアルコミュニケーションの歴史

",130
1556,撮影の基礎,"第1章 露出の原理
第2章 写りの違い
第3章 被写界深度
第4章 露出補正

",130
1557,レンズの特性,"第1章 レンズの種類
第2章 広角・標準・望遠レンズ
第3章 レンズによる表現の違い
第4章 レンズについてのまとめ

",130
1558,光と色,"第1章 世界の見え方 可視光
第2章 RGB CMYK
第3章 ホワイトバランス
第4章 撮影や画像編集への活用

",130
1559,さまざまな構図法,"第1章 絵画から学ぶ構図法
第2章 写真のフォーマットと構図法
第3章 さまざまな構図法
第4章 奥行きやアングル

",130
1560,撮影の実際,"第1章 撮影のための基礎知識
第2章 三脚や照明の使用
第3章 動画撮影の基礎、カット割りやイマジナリーライン
第4章 さまざまな撮影の技

",130
1561,イメージの編集と加工,"第1章 さまざまな加工アプリ
第2章 レイヤーの概念と画像の形式
第3章 イメージの補正と編集
第4章 画像の合成や動画の編集

",130
1562,写真や映像で表現,"第1章 写真や映像の見方
第2章 写真や映像で表現する
第3章 テーマとコンセプト
第4章 まとめ

",130
1563,アーケードゲームの原点と進化,"第1章 世界初のテレビゲームたち
第2章 アタリの凋落とスペースインベーダー
第3章 日本のゲームメーカーの台頭
第4章 CGゲームの行く先と新たなゲームの形

",131
1564,ファミコンにはじまった家庭用ゲーム,"第1章 任天堂という娯楽会社
第2章 ファミリーコンピュータと家庭用ゲーム
第3章 ファミコンの拡張とスーパーファミコン
第4章 眠れる獅子の10年

",131
1565,プレイステーションのデジタル革命,"第1章 プレイステーション誕生前夜
第2章 すべてのゲームはここに集まる
第3章 従来の常識を打ち破った秘策の数々
第4章 プレイステーション２の衝撃

",131
1566,ハンディゲームマシンの進化,"第1章 10年の時を経たゲームボーイ
第2章 ハンディゲーム機のライバルたち
第3章 光ディスクで対抗したPSP
第4章 異質な商品ニンテンドーDS

",131
